ms_nr,year,month,min_gwl,mean_gwl,max_gwl
GMS141,2005,11,1.32,1.32,1.32
GMS141,2005,12,,,
GMS141,2006,1,,,
GMS141,2006,2,,,
GMS141,2006,3,,,
GMS141,2006,4,,,
GMS141,2006,5,,,
GMS141,2006,6,,,
GMS141,2006,7,0.91,0.91,0.91
GMS141,2006,8,1.11,1.11,1.11
GMS141,2006,9,1.16,1.16,1.16
GMS141,2006,10,1.12,1.12,1.12
GMS141,2006,11,1.22,1.22,1.22
GMS141,2006,12,,,
GMS141,2007,1,,,
GMS141,2007,2,,,
GMS141,2007,3,,,
GMS141,2007,4,,,
GMS141,2007,5,1.39,1.39,1.39
GMS141,2007,6,1.43,1.43,1.43
GMS141,2007,7,1.54,1.54,1.54
GMS141,2007,8,1.41,1.41,1.41
GMS141,2007,9,1.47,1.47,1.47
GMS141,2007,10,1.47,1.47,1.47
GMS141,2007,11,1.54,1.54,1.54
GMS141,2007,12,1.54,1.54,1.54
GMS141,2008,1,1.55,1.55,1.55
GMS141,2008,2,1.49,1.49,1.49
GMS141,2008,3,1.52,1.52,1.52
GMS141,2008,4,1.41,1.41,1.41
GMS141,2008,5,1.29,1.29,1.29
GMS141,2008,6,1.17,1.17,1.17
GMS141,2008,7,1.31,1.31,1.31
GMS141,2008,8,1.43,1.43,1.43
GMS141,2008,9,1.34,1.34,1.34
GMS141,2008,10,1.47,1.47,1.47
GMS141,2008,11,1.44,1.44,1.44
GMS141,2008,12,1.4,1.4,1.4
GMS141,2009,1,1.42,1.42,1.42
GMS141,2009,2,1.45,1.45,1.45
GMS141,2009,3,1.49,1.49,1.49
GMS141,2009,4,1.35,1.35,1.35
GMS141,2009,5,1.27,1.27,1.27
GMS141,2009,6,1.33,1.33,1.33
GMS141,2009,7,1.29,1.29,1.29
GMS141,2009,8,1.14,1.14,1.14
GMS141,2009,9,1.05,1.05,1.05
GMS141,2009,10,1.3,1.3,1.3
GMS141,2009,11,1.52,1.52,1.52
GMS141,2009,12,1.52,1.52,1.52
GMS141,2010,1,1.47,1.47,1.47
GMS141,2010,2,1.5,1.5,1.5
GMS141,2010,3,1.56,1.56,1.56
GMS141,2010,4,1.41,1.41,1.41
GMS141,2010,5,1.36,1.36,1.36
GMS141,2010,6,1.29,1.29,1.29
GMS141,2010,7,1.07,1.07,1.07
GMS141,2010,8,1.27,1.27,1.27
GMS141,2010,9,1.5,1.5,1.5
GMS141,2010,10,1.5,1.5,1.5
GMS141,2010,11,1.54,1.54,1.54
GMS141,2010,12,1.47,1.47,1.47
GMS141,2011,1,1.55,1.55,1.55
GMS141,2011,2,1.5,1.5,1.5
GMS141,2011,3,1.37,1.37,1.37
GMS141,2011,4,1.31,1.31,1.31
GMS141,2011,5,1.23,1.23,1.23
GMS141,2011,6,1.24,1.24,1.24
GMS141,2011,7,1.31,1.31,1.31
GMS141,2011,8,1.48,1.48,1.48
GMS141,2011,9,1.55,1.55,1.55
GMS141,2011,10,1.47,1.47,1.47
GMS141,2011,11,1.36,1.36,1.36
GMS141,2011,12,1.61,1.61,1.61
GMS141,2012,1,1.65,1.65,1.65
GMS141,2012,2,1.44,1.44,1.44
GMS141,2012,3,1.39,1.39,1.39
GMS141,2012,4,1.4,1.4,1.4
GMS141,2012,5,1.37,1.37,1.37
GMS141,2012,6,1.38,1.38,1.38
GMS141,2012,7,,,
GMS141,2012,8,,,
GMS141,2012,9,,,
GMS141,2012,10,,,
GMS141,2012,11,1.42,1.42,1.42
GMS141,2012,12,1.53,1.53,1.53
GMS141,2013,1,1.51,1.51,1.51
GMS141,2013,2,1.54,1.54,1.54
GMS141,2013,3,1.42,1.42,1.42
GMS141,2013,4,1.38,1.38,1.38
GMS141,2013,5,1.44,1.44,1.44
GMS141,2013,6,1.5,1.5,1.5
GMS141,2013,7,1.35,1.35,1.35
GMS141,2013,8,1.23,1.23,1.23
GMS141,2013,9,1.31,1.31,1.31
GMS141,2013,10,1.4,1.4,1.4
GMS141,2013,11,1.52,1.52,1.52
GMS141,2013,12,1.53,1.53,1.53
GMS141,2014,1,1.52,1.52,1.52
GMS141,2014,2,1.51,1.51,1.51
GMS141,2014,3,1.45,1.45,1.45
GMS141,2014,4,1.44,1.44,1.44
GMS141,2014,5,1.53,1.53,1.53
GMS141,2014,6,1.44,1.44,1.44
GMS141,2014,7,1.39,1.39,1.39
GMS141,2014,8,1.26,1.26,1.26
GMS141,2014,9,1.27,1.27,1.27
GMS141,2014,10,1.31,1.31,1.31
GMS141,2014,11,1.41,1.41,1.41
GMS141,2014,12,1.49,1.49,1.49
GMS141,2015,1,1.53,1.53,1.53
GMS141,2015,2,1.48,1.48,1.48
GMS141,2015,3,1.46,1.46,1.46
GMS141,2015,4,1.43,1.43,1.43
GMS141,2015,5,,,
GMS141,2015,6,,,
GMS141,2015,7,,,
GMS141,2015,8,,,
GMS141,2015,9,,,
GMS141,2015,10,,,
GMS141,2015,11,,,
GMS141,2015,12,,,
GMS141,2016,1,,,
GMS141,2016,2,1.57,1.57,1.57
GMS141,2016,3,1.47,1.47,1.47
GMS141,2016,4,1.43,1.43,1.43
GMS141,2016,5,1.39,1.39,1.39
GMS141,2016,6,1.42,1.42,1.42
GMS141,2016,7,1.45,1.45,1.45
GMS141,2016,8,1.27,1.27,1.27
GMS141,2016,9,1.22,1.22,1.22
GMS141,2016,10,1.18,1.18,1.18
GMS141,2016,11,1.38,1.38,1.38
GMS141,2016,12,1.42,1.42,1.42
GMS141,2017,1,1.48,1.48,1.48
GMS141,2017,2,1.48,1.48,1.48
GMS141,2017,3,1.52,1.52,1.52
GMS141,2017,4,,,
GMS141,2017,5,,,
GMS141,2017,6,,,
GMS141,2017,7,,,
GMS141,2017,8,,,
GMS141,2017,9,,,
GMS141,2017,10,1.47,1.47,1.47
GMS141,2017,11,1.47,1.47,1.47
GMS141,2017,12,1.55,1.55,1.55
GMS141,2018,1,1.58,1.58,1.58
GMS141,2018,2,1.45,1.45,1.45
GMS141,2018,3,1.4,1.4,1.4
GMS141,2018,4,1.43,1.43,1.43
GMS141,2018,5,1.28,1.28,1.28
GMS141,2018,6,1.09,1.09,1.09
GMS141,2018,7,0.9,0.9,0.9
GMS141,2018,8,0.88,0.88,0.88
GMS141,2018,9,0.94,0.94,0.94
GMS141,2018,10,1.08,1.08,1.08
GMS141,2018,11,1.19,1.19,1.19
GMS141,2018,12,1.36,1.36,1.36
GMS141,2019,1,1.41,1.41,1.41
GMS141,2019,2,1.38,1.38,1.38
GMS141,2019,3,1.41,1.41,1.41
GMS141,2019,4,1.32,1.32,1.32
GMS141,2019,5,1.26,1.26,1.26
GMS141,2019,6,1.1,1.1,1.1
GMS141,2019,7,0.96,0.96,0.96
GMS141,2019,8,0.89,0.89,0.89
GMS141,2019,9,0.99,0.99,0.99
GMS141,2019,10,1.38,1.38,1.38
GMS141,2019,11,1.44,1.44,1.44
GMS141,2019,12,1.44,1.44,1.44
GMS141,2020,1,1.42,1.42,1.42
GMS141,2020,2,1.53,1.53,1.53
GMS141,2020,3,1.46,1.46,1.46
GMS141,2020,4,1.3,1.3,1.3
GMS141,2020,5,1.22,1.22,1.22
GMS141,2020,6,1.16,1.16,1.16
GMS141,2020,7,1.18,1.18,1.18
GMS141,2020,8,1.06,1.06,1.06
GMS141,2020,9,1.22,1.22,1.22
GMS141,2020,10,1.28,1.28,1.28
GMS141,2020,11,1.35,1.35,1.35
GMS141,2020,12,1.42,1.42,1.42
GMS141,2021,1,1.47,1.47,1.47
GMS141,2021,2,1.48,1.48,1.48
GMS141,2021,3,1.46,1.46,1.46
GMS141,2021,4,1.39,1.39,1.39
GMS141,2021,5,1.42,1.42,1.42
GMS141,2021,6,1.37,1.37,1.37
GMS141,2021,7,1.45,1.45,1.45
GMS141,2021,8,1.37,1.37,1.37
GMS141,2021,9,1.38,1.38,1.38
GMS141,2021,10,1.37,1.37,1.37
GMS141,2021,11,1.37,1.37,1.37
GMS141,2021,12,1.47,1.47,1.47
GMS027,1990,1,0.72,0.72,0.72
GMS027,1990,2,0.75,0.75,0.75
GMS027,1990,3,0.75,0.75,0.75
GMS027,1990,4,0.6,0.6,0.6
GMS027,1990,5,0.54,0.54,0.54
GMS027,1990,6,0.6,0.6,0.6
GMS027,1990,7,0.53,0.53,0.53
GMS027,1990,8,0.51,0.51,0.51
GMS027,1990,9,0.72,0.72,0.72
GMS027,1990,10,0.58,0.58,0.58
GMS027,1990,11,0.62,0.62,0.62
GMS027,1990,12,0.71,0.71,0.71
GMS027,1991,1,0.71,0.71,0.71
GMS027,1991,2,0.57,0.57,0.57
GMS027,1991,3,0.57,0.57,0.57
GMS027,1991,4,0.5,0.5,0.5
GMS027,1991,5,0.52,0.52,0.52
GMS027,1991,6,0.54,0.54,0.54
GMS027,1991,7,0.54,0.54,0.54
GMS027,1991,8,0.45,0.45,0.45
GMS027,1991,9,0.44,0.44,0.44
GMS027,1991,10,0.58,0.58,0.58
GMS027,1991,11,0.73,0.73,0.73
GMS027,1991,12,0.71,0.71,0.71
GMS027,1992,1,0.7,0.7,0.7
GMS027,1992,2,0.68,0.68,0.68
GMS027,1992,3,0.73,0.73,0.73
GMS027,1992,4,0.73,0.73,0.73
GMS027,1992,5,0.66,0.66,0.66
GMS027,1992,6,0.46,0.46,0.46
GMS027,1992,7,0.4,0.4,0.4
GMS027,1992,8,0.42,0.42,0.42
GMS027,1992,9,0.47,0.47,0.47
GMS027,1992,10,0.49,0.49,0.49
GMS027,1992,11,0.67,0.67,0.67
GMS027,1992,12,0.66,0.66,0.66
GMS027,1993,1,0.69,0.69,0.69
GMS027,1993,2,0.54,0.54,0.54
GMS027,1993,3,0.62,0.62,0.62
GMS027,1993,4,0.64,0.64,0.64
GMS027,1993,5,0.53,0.53,0.53
GMS027,1993,6,0.59,0.59,0.59
GMS027,1993,7,0.63,0.63,0.63
GMS027,1993,8,0.78,0.78,0.78
GMS027,1993,9,0.74,0.74,0.74
GMS027,1993,10,0.84,0.84,0.84
GMS027,1993,11,0.87,0.87,0.87
GMS027,1993,12,0.91,0.91,0.91
GMS027,1994,1,0.86,0.86,0.86
GMS027,1994,2,0.73,0.73,0.73
GMS027,1994,3,0.85,0.85,0.85
GMS027,1994,4,0.8,0.8,0.8
GMS027,1994,5,0.69,0.69,0.69
GMS027,1994,6,0.68,0.68,0.68
GMS027,1994,7,0.61,0.61,0.61
GMS027,1994,8,0.51,0.51,0.51
GMS027,1994,9,0.61,0.61,0.61
GMS027,1994,10,0.58,0.58,0.58
GMS027,1994,11,0.67,0.67,0.67
GMS027,1994,12,0.8,0.8,0.8
GMS027,1995,1,0.84,0.84,0.84
GMS027,1995,2,0.91,0.91,0.91
GMS027,1995,3,0.83,0.83,0.83
GMS027,1995,4,0.83,0.83,0.83
GMS027,1995,5,0.61,0.61,0.61
GMS027,1995,6,0.57,0.57,0.57
GMS027,1995,7,0.57,0.57,0.57
GMS027,1995,8,0.37,0.37,0.37
GMS027,1995,9,0.67,0.67,0.67
GMS027,1995,10,0.65,0.65,0.65
GMS027,1995,11,0.67,0.67,0.67
GMS027,1995,12,0.64,0.64,0.64
GMS027,1996,1,0.58,0.58,0.58
GMS027,1996,2,0.6,0.6,0.6
GMS027,1996,3,0.66,0.66,0.66
GMS027,1996,4,0.6,0.6,0.6
GMS027,1996,5,0.57,0.57,0.57
GMS027,1996,6,0.69,0.69,0.69
GMS027,1996,7,0.6,0.6,0.6
GMS027,1996,8,0.45,0.45,0.45
GMS027,1996,9,0.54,0.54,0.54
GMS027,1996,10,0.54,0.54,0.54
GMS027,1996,11,0.63,0.63,0.63
GMS027,1996,12,0.65,0.65,0.65
GMS027,1997,1,0.54,0.54,0.54
GMS027,1997,2,0.67,0.67,0.67
GMS027,1997,3,0.8,0.8,0.8
GMS027,1997,4,0.82,0.82,0.82
GMS027,1997,5,0.84,0.84,0.84
GMS027,1997,6,0.71,0.71,0.71
GMS027,1997,7,0.72,0.72,0.72
GMS027,1997,8,0.64,0.64,0.64
GMS027,1997,9,0.55,0.55,0.55
GMS027,1997,10,0.54,0.54,0.54
GMS027,1997,11,0.58,0.58,0.58
GMS027,1997,12,0.68,0.68,0.68
GMS027,1998,1,0.85,0.85,0.85
GMS027,1998,2,0.77,0.77,0.77
GMS027,1998,3,0.84,0.84,0.84
GMS027,1998,4,0.87,0.87,0.87
GMS027,1998,5,0.78,0.78,0.78
GMS027,1998,6,0.78,0.78,0.78
GMS027,1998,7,0.69,0.69,0.69
GMS027,1998,8,0.6,0.6,0.6
GMS027,1998,9,0.68,0.68,0.68
GMS027,1998,10,0.77,0.77,0.77
GMS027,1998,11,0.82,0.82,0.82
GMS027,1998,12,0.8,0.8,0.8
GMS027,1999,1,0.78,0.78,0.78
GMS027,1999,2,0.79,0.79,0.79
GMS027,1999,3,0.81,0.81,0.81
GMS027,1999,4,0.71,0.71,0.71
GMS027,1999,5,0.66,0.66,0.66
GMS027,1999,6,0.61,0.61,0.61
GMS027,1999,7,0.5,0.5,0.5
GMS027,1999,8,0.47,0.47,0.47
GMS027,1999,9,0.43,0.43,0.43
GMS027,1999,10,0.48,0.48,0.48
GMS027,1999,11,0.46,0.46,0.46
GMS027,1999,12,0.65,0.65,0.65
GMS027,2000,1,0.72,0.72,0.72
GMS027,2000,2,0.75,0.75,0.75
GMS027,2000,3,0.85,0.85,0.85
GMS027,2000,4,0.8,0.8,0.8
GMS027,2000,5,0.65,0.65,0.65
GMS027,2000,6,0.57,0.57,0.57
GMS027,2000,7,0.57,0.57,0.57
GMS027,2000,8,0.66,0.66,0.66
GMS027,2000,9,0.68,0.68,0.68
GMS027,2000,10,0.68,0.68,0.68
GMS027,2000,11,0.66,0.66,0.66
GMS027,2000,12,0.67,0.67,0.67
GMS027,2001,1,0.72,0.72,0.72
GMS027,2001,2,0.72,0.72,0.72
GMS027,2001,3,0.76,0.76,0.76
GMS027,2001,4,0.8,0.8,0.8
GMS027,2001,5,0.7,0.7,0.7
GMS027,2001,6,0.67,0.67,0.67
GMS027,2001,7,0.65,0.65,0.65
GMS027,2001,8,0.61,0.61,0.61
GMS027,2001,9,0.76,0.76,0.76
GMS027,2001,10,0.73,0.73,0.73
GMS027,2001,11,0.7,0.7,0.7
GMS027,2001,12,0.76,0.76,0.76
GMS027,2002,1,0.78,0.78,0.78
GMS027,2002,2,0.81,0.81,0.81
GMS027,2002,3,0.77,0.77,0.77
GMS027,2002,4,0.73,0.73,0.73
GMS027,2002,5,0.74,0.74,0.74
GMS027,2002,6,0.64,0.64,0.64
GMS027,2002,7,0.75,0.75,0.75
GMS027,2002,8,0.75,0.75,0.75
GMS027,2002,9,0.64,0.64,0.64
GMS027,2002,10,0.76,0.76,0.76
GMS027,2002,11,0.89,0.89,0.89
GMS027,2002,12,0.78,0.78,0.78
GMS027,2003,1,0.92,0.92,0.92
GMS027,2003,2,0.84,0.84,0.84
GMS027,2003,3,0.8,0.8,0.8
GMS027,2003,4,0.71,0.71,0.71
GMS027,2003,5,0.75,0.75,0.75
GMS027,2003,6,0.64,0.64,0.64
GMS027,2003,7,0.58,0.58,0.58
GMS027,2003,8,0.38,0.38,0.38
GMS027,2003,9,0.45,0.45,0.45
GMS027,2003,10,0.55,0.55,0.55
GMS027,2003,11,0.52,0.52,0.52
GMS027,2003,12,0.63,0.63,0.63
GMS027,2004,1,0.79,0.79,0.79
GMS027,2004,2,0.84,0.84,0.84
GMS027,2004,3,0.73,0.73,0.73
GMS027,2004,4,,,
GMS027,2004,5,0.61,0.61,0.61
GMS027,2004,6,0.58,0.58,0.58
GMS027,2004,7,0.67,0.67,0.67
GMS027,2004,8,0.55,0.55,0.55
GMS027,2004,9,,,
GMS027,2004,10,,,
GMS027,2004,11,,,
GMS027,2004,12,0.71,0.71,0.71
GMS027,2005,1,0.76,0.76,0.76
GMS027,2005,2,0.78,0.78,0.78
GMS027,2005,3,0.76,0.76,0.76
GMS027,2005,4,,,
GMS027,2005,5,0.74,0.74,0.74
GMS027,2005,6,0.64,0.64,0.64
GMS027,2005,7,,,
GMS027,2005,8,,,
GMS027,2005,9,,,
GMS027,2005,10,0.7,0.7,0.7
GMS027,2005,11,0.7,0.7,0.7
GMS027,2005,12,,,
GMS027,2006,1,,,
GMS027,2006,2,,,
GMS027,2006,3,,,
GMS027,2006,4,0.78,0.78,0.78
GMS027,2006,5,0.74,0.74,0.74
GMS027,2006,6,0.64,0.64,0.64
GMS027,2006,7,0.46,0.46,0.46
GMS027,2006,8,0.56,0.56,0.56
GMS027,2006,9,0.56,0.56,0.56
GMS027,2006,10,0.51,0.51,0.51
GMS027,2006,11,0.62,0.62,0.62
GMS027,2006,12,0.68,0.68,0.68
GMS027,2007,1,0.83,0.83,0.83
GMS027,2007,2,0.84,0.84,0.84
GMS027,2007,3,0.83,0.83,0.83
GMS027,2007,4,0.68,0.68,0.68
GMS027,2007,5,0.68,0.68,0.68
GMS027,2007,6,0.66,0.66,0.66
GMS027,2007,7,0.72,0.72,0.72
GMS027,2007,8,0.63,0.63,0.63
GMS027,2007,9,0.65,0.65,0.65
GMS027,2007,10,0.65,0.65,0.65
GMS027,2007,11,0.78,0.78,0.78
GMS027,2007,12,0.8,0.8,0.8
GMS027,2008,1,0.79,0.79,0.79
GMS027,2008,2,0.79,0.79,0.79
GMS027,2008,3,0.83,0.83,0.83
GMS027,2008,4,0.75,0.75,0.75
GMS027,2008,5,0.62,0.62,0.62
GMS027,2008,6,0.51,0.51,0.51
GMS027,2008,7,0.65,0.65,0.65
GMS027,2008,8,0.66,0.66,0.66
GMS027,2008,9,0.55,0.55,0.55
GMS027,2008,10,0.62,0.62,0.62
GMS027,2008,11,0.64,0.64,0.64
GMS027,2008,12,0.64,0.64,0.64
GMS027,2009,1,0.65,0.65,0.65
GMS027,2009,2,0.69,0.69,0.69
GMS027,2009,3,0.77,0.77,0.77
GMS027,2009,4,0.69,0.69,0.69
GMS027,2009,5,0.6,0.6,0.6
GMS027,2009,6,0.6,0.6,0.6
GMS027,2009,7,0.56,0.56,0.56
GMS027,2009,8,0.47,0.47,0.47
GMS027,2009,9,0.41,0.41,0.41
GMS027,2009,10,0.44,0.44,0.44
GMS027,2009,11,0.61,0.61,0.61
GMS027,2009,12,0.69,0.69,0.69
GMS027,2010,1,0.69,0.69,0.69
GMS027,2010,2,0.72,0.72,0.72
GMS027,2010,3,0.81,0.81,0.81
GMS027,2010,4,0.73,0.73,0.73
GMS027,2010,5,0.67,0.67,0.67
GMS027,2010,6,0.58,0.58,0.58
GMS027,2010,7,0.41,0.41,0.41
GMS027,2010,8,0.47,0.47,0.47
GMS027,2010,9,0.61,0.61,0.61
GMS027,2010,10,0.64,0.64,0.64
GMS027,2010,11,0.72,0.72,0.72
GMS027,2010,12,0.7,0.7,0.7
GMS027,2011,1,0.78,0.78,0.78
GMS027,2011,2,0.76,0.76,0.76
GMS027,2011,3,0.66,0.66,0.66
GMS027,2011,4,0.59,0.59,0.59
GMS027,2011,5,0.51,0.51,0.51
GMS027,2011,6,0.51,0.51,0.51
GMS027,2011,7,0.53,0.53,0.53
GMS027,2011,8,0.64,0.64,0.64
GMS027,2011,9,0.67,0.67,0.67
GMS027,2011,10,0.68,0.68,0.68
GMS027,2011,11,0.6,0.6,0.6
GMS027,2011,12,0.82,0.82,0.82
GMS027,2012,1,0.89,0.89,0.89
GMS027,2012,2,0.75,0.75,0.75
GMS027,2012,3,0.72,0.72,0.72
GMS027,2012,4,0.67,0.67,0.67
GMS027,2012,5,0.6,0.6,0.6
GMS027,2012,6,0.56,0.56,0.56
GMS027,2012,7,0.5,0.5,0.5
GMS027,2012,8,0.48,0.48,0.48
GMS027,2012,9,0.43,0.43,0.43
GMS027,2012,10,0.53,0.53,0.53
GMS027,2012,11,0.53,0.53,0.53
GMS027,2012,12,0.62,0.62,0.62
GMS027,2013,1,0.7,0.7,0.7
GMS027,2013,2,0.74,0.74,0.74
GMS027,2013,3,0.65,0.65,0.65
GMS027,2013,4,0.63,0.63,0.63
GMS027,2013,5,0.66,0.66,0.66
GMS027,2013,6,0.71,0.71,0.71
GMS027,2013,7,0.62,0.62,0.62
GMS027,2013,8,0.55,0.55,0.55
GMS027,2013,9,0.54,0.54,0.54
GMS027,2013,10,0.54,0.54,0.54
GMS027,2013,11,0.67,0.67,0.67
GMS027,2013,12,0.7,0.7,0.7
GMS027,2014,1,0.69,0.69,0.69
GMS027,2014,2,0.67,0.67,0.67
GMS027,2014,3,0.66,0.66,0.66
GMS027,2014,4,0.63,0.63,0.63
GMS027,2014,5,0.68,0.68,0.68
GMS027,2014,6,0.64,0.64,0.64
GMS027,2014,7,0.59,0.59,0.59
GMS027,2014,8,0.51,0.51,0.51
GMS027,2014,9,0.45,0.45,0.45
GMS027,2014,10,0.49,0.49,0.49
GMS027,2014,11,0.54,0.54,0.54
GMS027,2014,12,0.63,0.63,0.63
GMS027,2015,1,0.76,0.76,0.76
GMS027,2015,2,0.73,0.73,0.73
GMS027,2015,3,0.72,0.72,0.72
GMS027,2015,4,,,
GMS027,2015,5,,,
GMS027,2015,6,,,
GMS027,2015,7,,,
GMS027,2015,8,,,
GMS027,2015,9,,,
GMS027,2015,10,,,
GMS027,2015,11,,,
GMS027,2015,12,,,
GMS027,2016,1,,,
GMS027,2016,2,0.81,0.81,0.81
GMS027,2016,3,0.73,0.73,0.73
GMS027,2016,4,0.71,0.71,0.71
GMS027,2016,5,0.66,0.66,0.66
GMS027,2016,6,0.6,0.6,0.6
GMS027,2016,7,0.63,0.63,0.63
GMS027,2016,8,0.56,0.56,0.56
GMS027,2016,9,0.45,0.45,0.45
GMS027,2016,10,0.42,0.42,0.42
GMS027,2016,11,0.48,0.48,0.48
GMS027,2016,12,0.53,0.53,0.53
GMS027,2017,1,0.61,0.61,0.61
GMS027,2017,2,0.63,0.63,0.63
GMS027,2017,3,0.7,0.7,0.7
GMS027,2017,4,0.65,0.65,0.65
GMS027,2017,5,0.59,0.59,0.59
GMS027,2017,6,0.54,0.54,0.54
GMS027,2017,7,0.62,0.62,0.62
GMS027,2017,8,0.59,0.59,0.59
GMS027,2017,9,0.6,0.6,0.6
GMS027,2017,10,0.72,0.72,0.72
GMS027,2017,11,0.73,0.73,0.73
GMS027,2017,12,0.79,0.79,0.79
GMS027,2018,1,0.8,0.8,0.8
GMS027,2018,2,0.72,0.72,0.72
GMS027,2018,3,0.64,0.64,0.64
GMS027,2018,4,0.71,0.71,0.71
GMS027,2018,5,,,
GMS027,2018,6,0.46,0.46,0.46
GMS027,2018,7,0.31,0.31,0.31
GMS027,2018,8,0.29,0.29,0.29
GMS027,2018,9,0.35,0.35,0.35
GMS027,2018,10,0.38,0.38,0.38
GMS027,2018,11,0.41,0.41,0.41
GMS027,2018,12,0.51,0.51,0.51
GMS027,2019,1,0.64,0.64,0.64
GMS027,2019,2,0.66,0.66,0.66
GMS027,2019,3,,,
GMS027,2019,4,,,
GMS027,2019,5,,,
GMS027,2019,6,,,
GMS027,2019,7,,,
GMS027,2019,8,,,
GMS027,2019,9,,,
GMS027,2019,10,,,
GMS027,2019,11,0.65,0.65,0.65
GMS027,2019,12,0.64,0.64,0.64
GMS027,2020,1,0.62,0.62,0.62
GMS027,2020,2,0.74,0.74,0.74
GMS027,2020,3,0.75,0.75,0.75
GMS027,2020,4,0.58,0.58,0.58
GMS027,2020,5,0.49,0.49,0.49
GMS027,2020,6,0.4,0.4,0.4
GMS027,2020,7,0.41,0.41,0.41
GMS027,2020,8,0.34,0.34,0.34
GMS027,2020,9,0.45,0.45,0.45
GMS027,2020,10,0.42,0.42,0.42
GMS027,2020,11,0.47,0.47,0.47
GMS027,2020,12,0.51,0.51,0.51
GMS027,2021,1,0.59,0.59,0.59
GMS027,2021,2,0.62,0.62,0.62
GMS027,2021,3,0.66,0.66,0.66
GMS027,2021,4,0.62,0.62,0.62
GMS027,2021,5,0.61,0.61,0.61
GMS027,2021,6,0.5,0.5,0.5
GMS027,2021,7,0.49,0.49,0.49
GMS027,2021,8,0.46,0.46,0.46
