ms_nr,year,month,min_gwl,mean_gwl,max_gwl
GMS027,2021,9,0.46,0.46,0.46
GMS027,2021,10,0.46,0.46,0.46
GMS027,2021,11,0.48,0.48,0.48
GMS027,2021,12,0.55,0.55,0.55
GMS119,1990,1,0.75,0.75,0.75
GMS119,1990,2,0.63,0.63,0.63
GMS119,1990,3,0.79,0.79,0.79
GMS119,1990,4,0.8,0.8,0.8
GMS119,1990,5,0.73,0.73,0.73
GMS119,1990,6,0.74,0.74,0.74
GMS119,1990,7,0.74,0.74,0.74
GMS119,1990,8,0.69,0.69,0.69
GMS119,1990,9,0.77,0.77,0.77
GMS119,1990,10,0.66,0.66,0.66
GMS119,1990,11,0.65,0.65,0.65
GMS119,1990,12,0.65,0.65,0.65
GMS119,1991,1,0.83,0.83,0.83
GMS119,1991,2,0.79,0.79,0.79
GMS119,1991,3,0.75,0.75,0.75
GMS119,1991,4,0.65,0.65,0.65
GMS119,1991,5,0.72,0.72,0.72
GMS119,1991,6,0.72,0.72,0.72
GMS119,1991,7,0.57,0.57,0.57
GMS119,1991,8,0.67,0.67,0.67
GMS119,1991,9,0.64,0.64,0.64
GMS119,1991,10,0.64,0.64,0.64
GMS119,1991,11,0.7,0.7,0.7
GMS119,1991,12,0.85,0.85,0.85
GMS119,1992,1,0.88,0.88,0.88
GMS119,1992,2,0.87,0.87,0.87
GMS119,1992,3,0.95,0.95,0.95
GMS119,1992,4,1.0,1.0,1.0
GMS119,1992,5,1.0,1.0,1.0
GMS119,1992,6,0.87,0.87,0.87
GMS119,1992,7,0.78,0.78,0.78
GMS119,1992,8,0.73,0.73,0.73
GMS119,1992,9,0.72,0.72,0.72
GMS119,1992,10,0.7,0.7,0.7
GMS119,1992,11,0.69,0.69,0.69
GMS119,1992,12,0.74,0.74,0.74
GMS119,1993,1,1.01,1.01,1.01
GMS119,1993,2,1.07,1.07,1.07
GMS119,1993,3,0.99,0.99,0.99
GMS119,1993,4,0.92,0.92,0.92
GMS119,1993,5,0.84,0.84,0.84
GMS119,1993,6,0.81,0.81,0.81
GMS119,1993,7,0.85,0.85,0.85
GMS119,1993,8,1.04,1.04,1.04
GMS119,1993,9,1.04,1.04,1.04
GMS119,1993,10,1.12,1.12,1.12
GMS119,1993,11,0.94,0.94,0.94
GMS119,1993,12,0.97,0.97,0.97
GMS119,1994,1,0.99,0.99,0.99
GMS119,1994,2,1.17,1.17,1.17
GMS119,1994,3,1.33,1.33,1.33
GMS119,1994,4,1.39,1.39,1.39
GMS119,1994,5,1.14,1.14,1.14
GMS119,1994,6,1.05,1.05,1.05
GMS119,1994,7,0.98,0.98,0.98
GMS119,1994,8,0.91,0.91,0.91
GMS119,1994,9,0.92,0.92,0.92
GMS119,1994,10,0.89,0.89,0.89
GMS119,1994,11,0.62,0.62,0.62
GMS119,1994,12,0.61,0.61,0.61
GMS119,1995,1,1.14,1.14,1.14
GMS119,1995,2,1.38,1.38,1.38
GMS119,1995,3,1.3,1.3,1.3
GMS119,1995,4,1.29,1.29,1.29
GMS119,1995,5,1.12,1.12,1.12
GMS119,1995,6,1.07,1.07,1.07
GMS119,1995,7,0.96,0.96,0.96
GMS119,1995,8,0.83,0.83,0.83
GMS119,1995,9,0.91,0.91,0.91
GMS119,1995,10,0.9,0.9,0.9
GMS119,1995,11,0.88,0.88,0.88
GMS119,1995,12,0.8,0.8,0.8
GMS119,1996,1,0.7,0.7,0.7
GMS119,1996,2,0.64,0.64,0.64
GMS119,1996,3,0.65,0.65,0.65
GMS119,1996,4,0.65,0.65,0.65
GMS119,1996,5,0.67,0.67,0.67
GMS119,1996,6,0.71,0.71,0.71
GMS119,1996,7,0.73,0.73,0.73
GMS119,1996,8,0.66,0.66,0.66
GMS119,1996,9,0.66,0.66,0.66
GMS119,1996,10,0.67,0.67,0.67
GMS119,1996,11,0.78,0.78,0.78
GMS119,1996,12,0.83,0.83,0.83
GMS119,1997,1,0.73,0.73,0.73
GMS119,1997,2,0.79,0.79,0.79
GMS119,1997,3,0.93,0.93,0.93
GMS119,1997,4,0.98,0.98,0.98
GMS119,1997,5,0.99,0.99,0.99
GMS119,1997,6,0.96,0.96,0.96
GMS119,1997,7,0.97,0.97,0.97
GMS119,1997,8,0.89,0.89,0.89
GMS119,1997,9,0.85,0.85,0.85
GMS119,1997,10,0.83,0.83,0.83
GMS119,1997,11,0.76,0.76,0.76
GMS119,1997,12,0.73,0.73,0.73
GMS119,1998,1,0.9,0.9,0.9
GMS119,1998,2,0.93,0.93,0.93
GMS119,1998,3,1.01,1.01,1.01
GMS119,1998,4,0.97,0.97,0.97
GMS119,1998,5,0.9,0.9,0.9
GMS119,1998,6,0.92,0.92,0.92
GMS119,1998,7,1.03,1.03,1.03
GMS119,1998,8,0.98,0.98,0.98
GMS119,1998,9,0.99,0.99,0.99
GMS119,1998,10,1.05,1.05,1.05
GMS119,1998,11,1.31,1.31,1.31
GMS119,1998,12,1.28,1.28,1.28
GMS119,1999,1,1.32,1.32,1.32
GMS119,1999,2,1.32,1.32,1.32
GMS119,1999,3,1.37,1.37,1.37
GMS119,1999,4,1.17,1.17,1.17
GMS119,1999,5,1.05,1.05,1.05
GMS119,1999,6,0.97,0.97,0.97
GMS119,1999,7,0.86,0.86,0.86
GMS119,1999,8,0.83,0.83,0.83
GMS119,1999,9,0.76,0.76,0.76
GMS119,1999,10,0.76,0.76,0.76
GMS119,1999,11,0.65,0.65,0.65
GMS119,1999,12,0.85,0.85,0.85
GMS119,2000,1,0.96,0.96,0.96
GMS119,2000,2,1.05,1.05,1.05
GMS119,2000,3,1.17,1.17,1.17
GMS119,2000,4,1.11,1.11,1.11
GMS119,2000,5,0.96,0.96,0.96
GMS119,2000,6,0.87,0.87,0.87
GMS119,2000,7,0.85,0.85,0.85
GMS119,2000,8,0.85,0.85,0.85
GMS119,2000,9,0.84,0.84,0.84
GMS119,2000,10,0.84,0.84,0.84
GMS119,2000,11,0.81,0.81,0.81
GMS119,2000,12,0.82,0.82,0.82
GMS119,2001,1,0.86,0.86,0.86
GMS119,2001,2,0.95,0.95,0.95
GMS119,2001,3,0.88,0.88,0.88
GMS119,2001,4,0.9,0.9,0.9
GMS119,2001,5,0.89,0.89,0.89
GMS119,2001,6,0.86,0.86,0.86
GMS119,2001,7,0.84,0.84,0.84
GMS119,2001,8,0.85,0.85,0.85
GMS119,2001,9,1.01,1.01,1.01
GMS119,2001,10,1.08,1.08,1.08
GMS119,2001,11,1.02,1.02,1.02
GMS119,2001,12,1.07,1.07,1.07
GMS119,2002,1,1.14,1.14,1.14
GMS119,2002,2,1.26,1.26,1.26
GMS119,2002,3,1.33,1.33,1.33
GMS119,2002,4,1.16,1.16,1.16
GMS119,2002,5,1.15,1.15,1.15
GMS119,2002,6,1.06,1.06,1.06
GMS119,2002,7,1.16,1.16,1.16
GMS119,2002,8,1.26,1.26,1.26
GMS119,2002,9,1.09,1.09,1.09
GMS119,2002,10,1.05,1.05,1.05
GMS119,2002,11,1.22,1.22,1.22
GMS119,2002,12,1.08,1.08,1.08
GMS119,2003,1,1.28,1.28,1.28
GMS119,2003,2,1.27,1.27,1.27
GMS119,2003,3,1.11,1.11,1.11
GMS119,2003,4,1.04,1.04,1.04
GMS119,2003,5,1.02,1.02,1.02
GMS119,2003,6,0.99,0.99,0.99
GMS119,2003,7,0.94,0.94,0.94
GMS119,2003,8,0.83,0.83,0.83
GMS119,2003,9,0.8,0.8,0.8
GMS119,2003,10,0.8,0.8,0.8
GMS119,2003,11,0.74,0.74,0.74
GMS119,2003,12,0.76,0.76,0.76
GMS119,2004,1,0.9,0.9,0.9
GMS119,2004,2,1.06,1.06,1.06
GMS119,2004,3,0.93,0.93,0.93
GMS119,2004,4,0.99,0.99,0.99
GMS119,2004,5,0.97,0.97,0.97
GMS119,2004,6,0.95,0.95,0.95
GMS119,2004,7,0.95,0.95,0.95
GMS119,2004,8,0.9,0.9,0.9
GMS119,2004,9,0.89,0.89,0.89
GMS119,2004,10,0.92,0.92,0.92
GMS119,2004,11,0.93,0.93,0.93
GMS119,2004,12,1.03,1.03,1.03
GMS119,2005,1,1.09,1.09,1.09
GMS119,2005,2,1.15,1.15,1.15
GMS119,2005,3,1.1,1.1,1.1
GMS119,2005,4,1.01,1.01,1.01
GMS119,2005,5,0.99,0.99,0.99
GMS119,2005,6,0.96,0.96,0.96
GMS119,2005,7,0.89,0.89,0.89
GMS119,2005,8,1.01,1.01,1.01
GMS119,2005,9,0.91,0.91,0.91
GMS119,2005,10,0.83,0.83,0.83
GMS119,2005,11,0.82,0.82,0.82
GMS119,2005,12,0.9,0.9,0.9
GMS119,2006,1,0.91,0.91,0.91
GMS119,2006,2,0.9,0.9,0.9
GMS119,2006,3,0.88,0.88,0.88
GMS119,2006,4,1.02,1.02,1.02
GMS119,2006,5,1.02,1.02,1.02
GMS119,2006,6,0.96,0.96,0.96
GMS119,2006,7,0.82,0.82,0.82
GMS119,2006,8,0.81,0.81,0.81
GMS119,2006,9,0.86,0.86,0.86
GMS119,2006,10,0.79,0.79,0.79
GMS119,2006,11,0.83,0.83,0.83
GMS119,2006,12,0.91,0.91,0.91
GMS119,2007,1,1.05,1.05,1.05
GMS119,2007,2,1.16,1.16,1.16
GMS119,2007,3,1.22,1.22,1.22
GMS119,2007,4,1.11,1.11,1.11
GMS119,2007,5,1.02,1.02,1.02
GMS119,2007,6,1.02,1.02,1.02
GMS119,2007,7,1.05,1.05,1.05
GMS119,2007,8,1.03,1.03,1.03
GMS119,2007,9,0.99,0.99,0.99
GMS119,2007,10,0.96,0.96,0.96
GMS119,2007,11,1.07,1.07,1.07
GMS119,2007,12,0.88,0.88,0.88
GMS119,2008,1,0.71,0.71,0.71
GMS119,2008,2,1.02,1.02,1.02
GMS119,2008,3,1.17,1.17,1.17
GMS119,2008,4,1.18,1.18,1.18
GMS119,2008,5,1.04,1.04,1.04
GMS119,2008,6,0.96,0.96,0.96
GMS119,2008,7,0.93,0.93,0.93
GMS119,2008,8,,,
GMS119,2008,9,,,
GMS119,2008,10,,,
GMS119,2008,11,,,
GMS119,2008,12,,,
GMS119,2009,1,,,
GMS119,2009,2,,,
GMS119,2009,3,,,
GMS119,2009,4,0.97,0.97,0.97
GMS119,2009,5,0.88,0.88,0.88
GMS119,2009,6,0.85,0.85,0.85
GMS119,2009,7,0.83,0.83,0.83
GMS119,2009,8,0.77,0.77,0.77
GMS119,2009,9,0.71,0.71,0.71
GMS119,2009,10,0.71,0.71,0.71
GMS119,2009,11,0.79,0.79,0.79
GMS119,2009,12,0.89,0.89,0.89
GMS119,2010,1,0.88,0.88,0.88
GMS119,2010,2,0.9,0.9,0.9
GMS119,2010,3,1.04,1.04,1.04
GMS119,2010,4,1.08,1.08,1.08
GMS119,2010,5,1.0,1.0,1.0
GMS119,2010,6,0.93,0.93,0.93
GMS119,2010,7,0.82,0.82,0.82
GMS119,2010,8,0.81,0.81,0.81
GMS119,2010,9,0.87,0.87,0.87
GMS119,2010,10,0.81,0.81,0.81
GMS119,2010,11,,,
GMS119,2010,12,,,
GMS119,2011,1,,,
GMS119,2011,2,,,
GMS119,2011,3,,,
GMS119,2011,4,,,
GMS119,2011,5,,,
GMS119,2011,6,,,
GMS119,2011,7,,,
GMS119,2011,8,,,
GMS119,2011,9,,,
GMS119,2011,10,,,
GMS119,2011,11,0.78,0.78,0.78
GMS119,2011,12,0.96,0.96,0.96
GMS119,2012,1,1.25,1.25,1.25
GMS119,2012,2,1.13,1.13,1.13
GMS119,2012,3,1.03,1.03,1.03
GMS119,2012,4,0.99,0.99,0.99
GMS119,2012,5,0.87,0.87,0.87
GMS119,2012,6,0.79,0.79,0.79
GMS119,2012,7,0.72,0.72,0.72
GMS119,2012,8,0.71,0.71,0.71
GMS119,2012,9,0.71,0.71,0.71
GMS119,2012,10,0.77,0.77,0.77
GMS119,2012,11,0.76,0.76,0.76
GMS119,2012,12,0.8,0.8,0.8
GMS119,2013,1,0.94,0.94,0.94
GMS119,2013,2,1.03,1.03,1.03
GMS119,2013,3,0.96,0.96,0.96
GMS119,2013,4,0.89,0.89,0.89
GMS119,2013,5,0.92,0.92,0.92
GMS119,2013,6,1.06,1.06,1.06
GMS119,2013,7,0.99,0.99,0.99
GMS119,2013,8,0.89,0.89,0.89
GMS119,2013,9,0.85,0.85,0.85
GMS119,2013,10,0.8,0.8,0.8
GMS119,2013,11,0.91,0.91,0.91
GMS119,2013,12,0.98,0.98,0.98
GMS119,2014,1,0.99,0.99,0.99
GMS119,2014,2,0.93,0.93,0.93
GMS119,2014,3,0.93,0.93,0.93
GMS119,2014,4,0.91,0.91,0.91
GMS119,2014,5,0.94,0.94,0.94
GMS119,2014,6,0.95,0.95,0.95
GMS119,2014,7,0.93,0.93,0.93
GMS119,2014,8,0.87,0.87,0.87
GMS119,2014,9,0.8,0.8,0.8
GMS119,2014,10,0.78,0.78,0.78
GMS119,2014,11,0.77,0.77,0.77
GMS119,2014,12,0.81,0.81,0.81
GMS119,2015,1,1.03,1.03,1.03
GMS119,2015,2,1.05,1.05,1.05
GMS119,2015,3,1.06,1.06,1.06
GMS119,2015,4,,,
GMS119,2015,5,,,
GMS119,2015,6,,,
GMS119,2015,7,0.85,0.85,0.85
GMS119,2015,8,0.89,0.89,0.89
GMS119,2015,9,0.95,0.95,0.95
GMS119,2015,10,0.92,0.92,0.92
GMS119,2015,11,0.99,0.99,0.99
GMS119,2015,12,1.14,1.14,1.14
GMS119,2016,1,1.1,1.1,1.1
GMS119,2016,2,1.25,1.25,1.25
GMS119,2016,3,1.21,1.21,1.21
GMS119,2016,4,1.13,1.13,1.13
GMS119,2016,5,1.1,1.1,1.1
GMS119,2016,6,1.04,1.04,1.04
GMS119,2016,7,1.05,1.05,1.05
GMS119,2016,8,0.94,0.94,0.94
GMS119,2016,9,0.86,0.86,0.86
GMS119,2016,10,0.77,0.77,0.77
GMS119,2016,11,0.74,0.74,0.74
GMS119,2016,12,0.73,0.73,0.73
GMS119,2017,1,0.82,0.82,0.82
GMS119,2017,2,0.82,0.82,0.82
GMS119,2017,3,0.94,0.94,0.94
GMS119,2017,4,0.97,0.97,0.97
GMS119,2017,5,0.9,0.9,0.9
GMS119,2017,6,0.85,0.85,0.85
GMS119,2017,7,0.91,0.91,0.91
GMS119,2017,8,0.91,0.91,0.91
GMS119,2017,9,,,
GMS119,2017,10,,,
GMS119,2017,11,,,
GMS119,2017,12,,,
GMS119,2018,1,,,
GMS119,2018,2,,,
GMS119,2018,3,,,
GMS119,2018,4,,,
GMS119,2018,5,,,
GMS119,2018,6,,,
GMS119,2018,7,,,
GMS119,2018,8,,,
GMS119,2018,9,,,
GMS119,2018,10,,,
GMS119,2018,11,,,
GMS119,2018,12,,,
GMS119,2019,1,,,
GMS119,2019,2,,,
GMS119,2019,3,,,
GMS119,2019,4,,,
GMS119,2019,5,,,
GMS119,2019,6,,,
GMS119,2019,7,,,
GMS119,2019,8,,,
GMS119,2019,9,,,
GMS119,2019,10,,,
GMS119,2019,11,0.82,0.82,0.82
GMS119,2019,12,0.87,0.87,0.87
GMS119,2020,1,0.91,0.91,0.91
GMS119,2020,2,1.04,1.04,1.04
GMS119,2020,3,1.22,1.22,1.22
GMS119,2020,4,1.09,1.09,1.09
GMS119,2020,5,0.95,0.95,0.95
GMS119,2020,6,0.87,0.87,0.87
GMS119,2020,7,0.79,0.79,0.79
GMS119,2020,8,0.71,0.71,0.71
GMS119,2020,9,0.71,0.71,0.71
GMS119,2020,10,0.66,0.66,0.66
GMS119,2020,11,0.66,0.66,0.66
GMS119,2020,12,0.66,0.66,0.66
GMS119,2021,1,0.75,0.75,0.75
GMS119,2021,2,0.83,0.83,0.83
GMS119,2021,3,0.94,0.94,0.94
GMS119,2021,4,0.98,0.98,0.98
GMS119,2021,5,0.97,0.97,0.97
GMS119,2021,6,0.91,0.91,0.91
GMS119,2021,7,0.9,0.9,0.9
GMS119,2021,8,0.86,0.86,0.86
GMS119,2021,9,0.85,0.85,0.85
GMS119,2021,10,0.84,0.84,0.84
GMS119,2021,11,0.83,0.83,0.83
GMS119,2021,12,0.87,0.87,0.87
GMS004,1990,1,1.53,1.53,1.53
GMS004,1990,2,1.59,1.59,1.59
GMS004,1990,3,1.59,1.59,1.59
GMS004,1990,4,1.51,1.51,1.51
GMS004,1990,5,1.46,1.46,1.46
GMS004,1990,6,1.38,1.38,1.38
GMS004,1990,7,1.42,1.42,1.42
GMS004,1990,8,1.37,1.37,1.37
GMS004,1990,9,1.47,1.47,1.47
GMS004,1990,10,1.5,1.5,1.5
GMS004,1990,11,1.49,1.49,1.49
GMS004,1990,12,1.44,1.44,1.44
GMS004,1991,1,1.65,1.65,1.65
GMS004,1991,2,1.54,1.54,1.54
GMS004,1991,3,1.54,1.54,1.54
GMS004,1991,4,1.52,1.52,1.52
GMS004,1991,5,1.49,1.49,1.49
GMS004,1991,6,1.5,1.5,1.5
GMS004,1991,7,1.47,1.47,1.47
GMS004,1991,8,1.4,1.4,1.4
GMS004,1991,9,1.36,1.36,1.36
GMS004,1991,10,1.44,1.44,1.44
GMS004,1991,11,1.7,1.7,1.7
GMS004,1991,12,1.63,1.63,1.63
GMS004,1992,1,1.69,1.69,1.69
GMS004,1992,2,1.69,1.69,1.69
GMS004,1992,3,1.73,1.73,1.73
GMS004,1992,4,1.64,1.64,1.64
GMS004,1992,5,1.62,1.62,1.62
GMS004,1992,6,1.45,1.45,1.45
GMS004,1992,7,1.38,1.38,1.38
GMS004,1992,8,1.35,1.35,1.35
GMS004,1992,9,1.39,1.39,1.39
GMS004,1992,10,1.42,1.42,1.42
GMS004,1992,11,1.61,1.61,1.61
GMS004,1992,12,1.64,1.64,1.64
GMS004,1993,1,1.79,1.79,1.79
GMS004,1993,2,1.72,1.72,1.72
GMS004,1993,3,1.56,1.56,1.56
GMS004,1993,4,1.54,1.54,1.54
GMS004,1993,5,1.49,1.49,1.49
GMS004,1993,6,1.48,1.48,1.48
GMS004,1993,7,1.52,1.52,1.52
GMS004,1993,8,1.66,1.66,1.66
GMS004,1993,9,1.69,1.69,1.69
GMS004,1993,10,1.83,1.83,1.83
GMS004,1993,11,1.75,1.75,1.75
GMS004,1993,12,2.04,2.04,2.04
GMS004,1994,1,1.86,1.86,1.86
GMS004,1994,2,1.7,1.7,1.7
GMS004,1994,3,1.78,1.78,1.78
GMS004,1994,4,1.77,1.77,1.77
GMS004,1994,5,1.56,1.56,1.56
GMS004,1994,6,1.53,1.53,1.53
GMS004,1994,7,1.56,1.56,1.56
GMS004,1994,8,1.42,1.42,1.42
GMS004,1994,9,1.51,1.51,1.51
GMS004,1994,10,1.5,1.5,1.5
GMS004,1994,11,1.65,1.65,1.65
GMS004,1994,12,1.86,1.86,1.86
GMS004,1995,1,1.77,1.77,1.77
GMS004,1995,2,1.87,1.87,1.87
GMS004,1995,3,1.69,1.69,1.69
GMS004,1995,4,1.63,1.63,1.63
GMS004,1995,5,1.56,1.56,1.56
GMS004,1995,6,1.52,1.52,1.52
GMS004,1995,7,1.39,1.39,1.39
GMS004,1995,8,1.24,1.24,1.24
GMS004,1995,9,1.47,1.47,1.47
GMS004,1995,10,1.44,1.44,1.44
GMS004,1995,11,1.59,1.59,1.59
GMS004,1995,12,1.5,1.5,1.5
GMS004,1996,1,1.43,1.43,1.43
GMS004,1996,2,1.48,1.48,1.48
GMS004,1996,3,1.51,1.51,1.51
GMS004,1996,4,1.44,1.44,1.44
GMS004,1996,5,1.41,1.41,1.41
GMS004,1996,6,1.41,1.41,1.41
GMS004,1996,7,1.39,1.39,1.39
GMS004,1996,8,1.33,1.33,1.33
GMS004,1996,9,1.35,1.35,1.35
GMS004,1996,10,1.39,1.39,1.39
GMS004,1996,11,1.6,1.6,1.6
GMS004,1996,12,1.54,1.54,1.54
GMS004,1997,1,1.43,1.43,1.43
GMS004,1997,2,1.45,1.45,1.45
GMS004,1997,3,1.35,1.35,1.35
GMS004,1997,4,1.47,1.47,1.47
GMS004,1997,5,1.52,1.52,1.52
GMS004,1997,6,1.45,1.45,1.45
GMS004,1997,7,1.46,1.46,1.46
GMS004,1997,8,1.35,1.35,1.35
GMS004,1997,9,1.3,1.3,1.3
GMS004,1997,10,1.34,1.34,1.34
GMS004,1997,11,1.37,1.37,1.37
GMS004,1997,12,1.44,1.44,1.44
GMS004,1998,1,1.56,1.56,1.56
GMS004,1998,2,1.48,1.48,1.48
GMS004,1998,3,1.63,1.63,1.63
GMS004,1998,4,1.59,1.59,1.59
GMS004,1998,5,1.5,1.5,1.5
GMS004,1998,6,1.5,1.5,1.5
GMS004,1998,7,1.45,1.45,1.45
GMS004,1998,8,1.4,1.4,1.4
GMS004,1998,9,1.48,1.48,1.48
GMS004,1998,10,1.62,1.62,1.62
GMS004,1998,11,1.74,1.74,1.74
GMS004,1998,12,1.71,1.71,1.71
GMS004,1999,1,1.65,1.65,1.65
GMS004,1999,2,1.55,1.55,1.55
GMS004,1999,3,1.56,1.56,1.56
GMS004,1999,4,1.51,1.51,1.51
GMS004,1999,5,1.48,1.48,1.48
GMS004,1999,6,1.45,1.45,1.45
GMS004,1999,7,1.43,1.43,1.43
GMS004,1999,8,1.38,1.38,1.38
GMS004,1999,9,1.32,1.32,1.32
GMS004,1999,10,1.38,1.38,1.38
GMS004,1999,11,1.41,1.41,1.41
GMS004,1999,12,1.54,1.54,1.54
GMS004,2000,1,1.52,1.52,1.52
GMS004,2000,2,1.47,1.47,1.47
GMS004,2000,3,1.67,1.67,1.67
GMS004,2000,4,1.54,1.54,1.54
GMS004,2000,5,1.42,1.42,1.42
GMS004,2000,6,1.37,1.37,1.37
GMS004,2000,7,1.42,1.42,1.42
GMS004,2000,8,1.41,1.41,1.41
GMS004,2000,9,1.43,1.43,1.43
GMS004,2000,10,1.42,1.42,1.42
GMS004,2000,11,1.4,1.4,1.4
GMS004,2000,12,1.46,1.46,1.46
GMS004,2001,1,1.51,1.51,1.51
GMS004,2001,2,1.6,1.6,1.6
GMS004,2001,3,1.56,1.56,1.56
GMS004,2001,4,1.59,1.59,1.59
GMS004,2001,5,1.54,1.54,1.54
GMS004,2001,6,1.49,1.49,1.49
GMS004,2001,7,1.47,1.47,1.47
GMS004,2001,8,1.32,1.32,1.32
GMS004,2001,9,1.45,1.45,1.45
GMS004,2001,10,1.54,1.54,1.54
GMS004,2001,11,1.51,1.51,1.51
GMS004,2001,12,1.64,1.64,1.64
GMS004,2002,1,1.61,1.61,1.61
GMS004,2002,2,1.67,1.67,1.67
GMS004,2002,3,1.57,1.57,1.57
GMS004,2002,4,1.41,1.41,1.41
GMS004,2002,5,1.45,1.45,1.45
GMS004,2002,6,1.37,1.37,1.37
GMS004,2002,7,1.55,1.55,1.55
GMS004,2002,8,1.58,1.58,1.58
GMS004,2002,9,1.43,1.43,1.43
GMS004,2002,10,1.52,1.52,1.52
GMS004,2002,11,1.67,1.67,1.67
GMS004,2002,12,1.56,1.56,1.56
GMS004,2003,1,1.72,1.72,1.72
GMS004,2003,2,1.6,1.6,1.6
GMS004,2003,3,1.53,1.53,1.53
GMS004,2003,4,1.48,1.48,1.48
GMS004,2003,5,1.52,1.52,1.52
GMS004,2003,6,1.43,1.43,1.43
GMS004,2003,7,1.39,1.39,1.39
GMS004,2003,8,1.27,1.27,1.27
GMS004,2003,9,1.34,1.34,1.34
GMS004,2003,10,1.39,1.39,1.39
GMS004,2003,11,1.4,1.4,1.4
GMS004,2003,12,1.46,1.46,1.46
GMS004,2004,1,1.59,1.59,1.59
GMS004,2004,2,1.67,1.67,1.67
GMS004,2004,3,1.48,1.48,1.48
GMS004,2004,4,1.49,1.49,1.49
GMS004,2004,5,1.44,1.44,1.44
GMS004,2004,6,1.43,1.43,1.43
GMS004,2004,7,1.47,1.47,1.47
GMS004,2004,8,1.39,1.39,1.39
GMS004,2004,9,1.39,1.39,1.39
GMS004,2004,10,1.42,1.42,1.42
GMS004,2004,11,1.42,1.42,1.42
GMS004,2004,12,1.48,1.48,1.48
